Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,1730017056265915.8,408.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0,323529.4117647059,4901.9607843137255,204.0,204.0,408.0,0.0,408.0,408.0,0.0,408.0,408.0,0,0,0,0,0,0,0,0,0,32,0,4901.9607843137255,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016879183885.5,180814993.25,23,26,4805,52893,2069,66,208.91304347826087,432.0503103799751,5858,66,2034.3461538461538,2352.7540317729067,319.0996441330786,0.27099522622137423,3690101.9030612246,12361644.227843367,45782227.75,0.0,136057443.25,6184429.238636363,15551393.6715715,45847283.0,164.0,180795471.75,7231818.87,16555152.581074422,45799207.25,185.75,6,16,0,0,744,808,0.12720184087942055,0.14379338534195368,66,5858,1177.5102040816328,1963.3457815828424,3854726.658059142,1,2,0,22,47,0,0,0,0.8846153846153846,1177.5102040816328,208.91304347826087,2034.3461538461538,nan,nan,nan,nan,nan,nan,23,4805,26,52893,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017059999929.8,388.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,339549.83922829584,5144.694533762058,194.375,194.375,388.75,0.0,388.75,388.75,0.0,388.75,388.75,0,0,0,0,0,0,0,0,0,32,0,5144.694533762058,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,576,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016969593121.8,123855125.0,16,21,5030,2762,2163,66,314.375,549.1994031087434,369,66,131.52380952380952,102.27582642639372,62.912212958486776,0.2987361241611924,3347435.810810811,11119404.199196823,45878894.5,0.0,94800312.25,6320020.816666666,15390110.123341912,45888070.5,180.25,123841431.25,6192071.5625,14533345.999445386,45890360.0,231.25,9,9,0,0,520,648,0.12918318882646157,0.1695529353347308,66,2163,210.59459459459458,380.2278448836115,144573.21402483573,1,2,0,18,35,0,0,0,0.7619047619047619,210.59459459459458,314.375,131.52380952380952,nan,nan,nan,nan,nan,nan,16,5030,21,2762,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017093448827.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017029336123.8,90042322.5,11,13,4610,2234,2244,66,419.09090909090907,648.8023167968745,920,66,171.84615384615384,228.64747678260795,76.00870135263337,0.26654132560829935,3751763.4375,12443806.873287858,47246256.25,0.0,47345377.0,4734537.7,14189798.862158999,47303931.0,249.5,90039106.0,7503258.833333333,16782248.966341347,47258274.75,148.25,6,6,0,0,360,392,0.12216477423713722,0.14437655137116215,66,2244,285.1666666666667,486.2379961386079,236427.38888888888,1,2,0,12,22,0,0,0,0.8461538461538461,285.1666666666667,419.09090909090907,171.84615384615384,nan,nan,nan,nan,nan,nan,11,4610,13,2234,64240,43338,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017119379030.2,193.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,681290.3225806452,10322.58064516129,96.875,96.875,193.75,0.0,193.75,193.75,0.0,193.75,193.75,0,0,0,0,0,0,0,0,0,32,0,10322.58064516129,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,494,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017034744467.2,91190154.75,3,2,198,126,66,66,66.0,0.0,66,60,63.0,3.0,3.5530151351124886,0.054830480480131,18238030.95,22257804.06587175,45981187.5,0.0,91088927.0,45544463.5,534590.75,46079054.25,45009872.75,46082415.25,46082415.25,0.0,46082415.25,46082415.25,0,0,0,0,96,32,0.0328982882880786,0.021932192192052398,60,66,64.8,2.4,5.76,0,0,1,0,4,0,0,0,1.5,64.8,66.0,63.0,nan,nan,nan,nan,nan,nan,3,198,2,126,501,501,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017184648769.8,161647.5,8,7,4861,5666,2922,66,607.625,903.7022376728963,4596,66,809.4285714285714,1553.2393668112602,65123.18470746532,92.79450656521134,10776.5,17000.79716660369,49059.75,0.0,125833.75,17976.25,20531.225036514505,52535.75,181.5,130256.5,21709.416666666668,20897.416056211085,49771.75,303.25,4,3,0,0,264,200,49.490403501446046,43.30410306376529,66,4596,701.8,1253.6168580019441,1571555.2266666666,1,2,0,7,13,0,0,0,1.1428571428571428,701.8,607.625,809.4285714285714,nan,nan,nan,nan,nan,nan,8,4861,7,5666,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017184811418.5,784.25,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,283072.9996812241,3825.3108065030283,261.4166666666667,185.22175148243855,406.5,0.0,784.25,392.125,14.375,406.5,377.75,0,0,0,0,0,1,0,0,0,64,0,3825.3108065030283,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017199787143.5,159415.25,9,7,8267,5666,2922,66,918.5555555555555,1116.9470405341629,4596,66,809.4285714285714,1553.2393668112602,87400.67214397619,100.36680932344929,9963.453125,16732.002719157575,43276.0,0.0,121411.75,15176.46875,19348.206118170514,43488.0,171.0,124573.0,20762.166666666668,20109.23943876435,43706.25,225.5,5,3,0,0,296,200,56.456330244440224,43.910479079009065,66,4596,870.8125,1326.7180945263956,1760180.90234375,1,2,0,8,14,0,0,0,1.2857142857142858,870.8125,918.5555555555555,809.4285714285714,nan,nan,nan,nan,nan,nan,9,8267,7,5666,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017199947304.0,379.5,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,584980.2371541501,7905.138339920948,126.5,99.01409832274729,241.75,0.0,379.5,189.75,52.0,241.75,137.75,0,0,0,0,0,1,0,0,0,64,0,7905.138339920948,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017136733624.5,73486515.0,8,6,2686,1234,2152,66,335.75,686.789223488546,684,66,205.66666666666666,227.26318565829257,53.343120162930575,0.19051114343903777,5249036.785714285,13344326.248756723,46344985.5,0.0,73486515.0,10498073.57142857,17352207.874265753,46344985.5,205.75,46444047.25,9288809.45,18552719.85657589,46394248.25,5052.5,2,2,0,0,232,200,0.10886351053659302,0.08164763290244476,66,2152,280.0,543.8844415078314,295810.28571428574,1,2,0,4,12,0,0,0,1.3333333333333333,280.0,335.75,205.66666666666666,nan,nan,nan,nan,nan,nan,8,2686,6,1234,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
59456,6,1730017210231198.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017229530982.5,353537.0,7,7,3210,5668,1852,66,458.57142857142856,605.844359349084,4598,66,809.7142857142857,1553.9358981342195,25111.940192964244,39.59981557800174,25252.64285714286,39071.67130903639,91946.5,0.0,267166.75,44527.791666666664,43809.431192432916,92253.5,190.5,269537.0,44922.833333333336,44122.30638984914,92590.5,206.0,3,3,0,0,232,200,19.79990778900087,19.79990778900087,66,4598,634.1428571428571,1192.3537261078466,1421707.4081632656,1,2,0,6,12,0,0,0,1.0,634.1428571428571,458.57142857142856,809.7142857142857,nan,nan,nan,nan,nan,nan,7,3210,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017229885150.5,384.5,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,577373.2119635891,7802.340702210663,128.16666666666666,97.71585791921846,237.0,0.0,384.5,192.25,44.75,237.0,147.5,0,0,0,0,0,1,0,0,0,64,0,7802.340702210663,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017233369197.0,347799.25,7,7,3212,5668,1854,66,458.85714285714283,606.5015436492965,4598,66,809.7142857142857,1553.9358981342195,25531.969951056537,40.253105778692735,24842.803571428572,37561.33255532812,90608.75,0.0,256711.0,42785.166666666664,42242.535215967124,91183.5,279.0,270793.25,45132.208333333336,42474.62738026096,91281.75,308.0,3,3,0,0,232,200,20.126552889346367,20.126552889346367,66,4598,634.2857142857143,1192.4997411542954,1422055.6326530615,1,2,0,6,12,0,0,0,1.0,634.2857142857143,458.85714285714283,809.7142857142857,nan,nan,nan,nan,nan,nan,7,3212,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017233718024.5,676.5,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,328159.64523281594,4434.589800443458,225.5,170.15728018512755,411.0,0.0,676.5,338.25,72.75,411.0,265.5,0,0,0,0,0,1,0,0,0,64,0,4434.589800443458,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016835834174.0,400194428.0,21,22,5589,7253,2029,66,266.14285714285717,486.3451924903786,1457,66,329.6818181818182,457.28391681592336,32.089402304221984,0.10744777286104543,9306847.162790697,18124091.36299536,48139690.5,0.0,363727191.25,18186359.5625,22262965.540498108,48139690.5,326.25,400183577.5,19056360.833333332,22073215.970824227,48149646.75,391.25,7,9,0,0,680,680,0.05247449372283614,0.05497327913820929,66,2029,298.6511627906977,472.7684365433792,223509.9945916712,1,2,0,16,41,0,0,0,0.9545454545454546,298.6511627906977,266.14285714285717,329.6818181818182,nan,nan,nan,nan,nan,nan,21,5589,22,7253,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017236029610.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016882238397.2,360088071.75,40,57,15364,35108,2866,66,384.1,753.9258517918059,1890,66,615.9298245614035,642.3473908361458,140.16570933524682,0.2693785426675967,3712248.162371134,12031941.585211456,46598764.0,0.0,360088071.75,9233027.48076923,17587709.37936863,46611795.0,153.5,360083208.0,6430057.285714285,15278841.145992782,46609863.75,132.25,15,31,0,0,1256,1868,0.11108393512065844,0.15829460754693828,66,2866,520.3298969072165,699.9133484166035,489878.6952917418,1,2,0,46,95,0,0,0,0.7017543859649122,520.3298969072165,384.1,615.9298245614035,nan,nan,nan,nan,nan,nan,40,15364,57,35108,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
42070,6,1730017242336273.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1009,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017248970192.2,354470.0,7,5,3212,5536,1854,66,458.85714285714283,606.5015436492965,4598,74,1107.2,1752.3873316136476,24679.098372217675,33.85335853527802,29539.166666666668,39819.37891008249,89665.75,0.0,256214.75,42702.458333333336,42097.25624160297,89978.75,341.75,274487.25,68621.8125,34763.95951780333,91352.25,8589.5,3,3,0,0,232,136,19.747792478912178,14.105566056365841,66,4598,729.0,1263.4355279686151,1596269.3333333333,1,2,0,6,10,0,0,0,1.4,729.0,458.85714285714283,1107.2,nan,nan,nan,nan,nan,nan,7,3212,5,5536,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017249325440.2,381.0,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,582677.1653543307,7874.0157480314965,127.0,96.79811465106125,234.75,0.0,381.0,190.5,44.25,234.75,146.25,0,0,0,0,0,1,0,0,0,64,0,7874.0157480314965,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017166339897.5,96190145.0,9,7,2715,1312,2115,66,301.6666666666667,641.414409289692,684,66,187.42857142857142,215.09523282414577,41.86499562923,0.1663372063738962,6011884.0625,14880695.787781032,45402302.25,0.0,96190145.0,12023768.125,19256523.335533917,45402302.25,180.5,90570930.25,15095155.041666666,21330023.839588825,45461078.75,243.5,2,2,0,0,264,244,0.09356467858531661,0.0727725277885796,66,2115,251.6875,504.84895250337007,254872.46484375,1,2,0,4,14,0,0,0,1.2857142857142858,251.6875,301.6666666666667,187.42857142857142,nan,nan,nan,nan,nan,nan,9,2715,7,1312,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017166655299.8,95877926.25,9,7,2691,1300,2091,66,299.0,633.8755573629751,684,66,185.71428571428572,216.0064246965911,41.6258481602276,0.1668788700986323,5992370.390625,14830731.728802493,45090078.5,0.0,95877926.25,11984740.78125,19189310.82236997,45090078.5,690.75,90256603.25,15042767.208333334,21256310.723187342,45141306.0,306.5,2,2,0,0,264,232,0.09386936443048068,0.07300950566815163,66,2091,249.4375,499.5828220563133,249582.99609375,1,2,0,4,14,0,0,0,1.2857142857142858,249.4375,299.0,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2691,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
55188,6,1730017262539532.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1042,0,0,66,0,0,0,0,0,0,0,0,BENIGN
55190,6,1730017262546245.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017262884346.0,10078106.0,11,11,3352,5743,2042,66,304.72727272727275,563.9381157069519,2962,66,522.0909090909091,857.4441359534694,902.4513137686783,2.1829498518868524,458095.7272727273,2069328.6481130314,9940749.75,0.0,10078106.0,1007810.6,2997438.0105763827,10000080.5,403.75,10054225.75,1005422.575,2978495.881194444,9940749.75,348.5,5,6,0,0,328,360,1.0914749259434262,1.0914749259434262,66,2962,413.40909090909093,733.7779363794987,538430.0599173555,1,2,0,11,20,0,0,0,1.0,413.40909090909093,304.72727272727275,522.0909090909091,nan,nan,nan,nan,nan,nan,11,3352,11,5743,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
45888,6,1730017272982785.8,281.0,2,0,156,0,90,66,78.0,12.0,0,0,0,0,555160.1423487545,7117.437722419929,140.5,140.5,281.0,0.0,281.0,281.0,0.0,281.0,281.0,0,0,0,0,0,1,0,0,0,32,0,7117.437722419929,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017272983748.2,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017272984188.0,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017263016831.2,10078588.25,10,9,3243,4597,1978,66,324.3,568.2179247436674,2962,66,510.77777777777777,899.6294024365784,777.8867243634048,1.8851846636358025,530452.0131578947,2215038.8073769035,9927777.75,0.0,10078588.25,1119843.138888889,3139627.0483181225,9999985.25,298.0,10060236.25,1257529.53125,3277128.6223590407,9927777.75,413.25,5,4,0,0,296,296,0.9922024545451592,0.8929822090906433,66,2962,412.63157894736844,749.6466683870627,561970.1274238228,1,2,0,9,17,0,0,0,1.1111111111111112,412.63157894736844,324.3,510.77777777777777,nan,nan,nan,nan,nan,nan,10,3243,9,4597,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
45900,6,1730017273119157.5,438.75,2,0,156,0,90,66,78.0,12.0,0,0,0,0,355555.55555555556,4558.404558404558,219.375,219.375,438.75,0.0,438.75,438.75,0.0,438.75,438.75,0,0,0,0,0,1,0,0,0,32,0,4558.404558404558,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017273121054.0,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017273122028.0,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017166322773.2,120367295.5,17,23,3826,34266,2104,66,225.05882352941177,477.98196749006627,11650,66,1489.8260869565217,3156.584734669031,316.46469949970754,0.3323161813501077,3009182.3875,10710415.76208664,45124535.75,0.0,90582974.25,5661435.890625,14902788.592215989,45124535.75,186.25,120353057.75,5470593.534090909,13979180.876944188,45181130.0,180.0,6,12,0,0,552,712,0.14123437707379577,0.1910818042763119,66,11650,952.3,2493.4564584126992,6217325.110000001,1,2,0,18,38,0,0,0,0.7391304347826086,952.3,225.05882352941177,1489.8260869565217,nan,nan,nan,nan,nan,nan,17,3826,23,34266,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017286690779.2,243.0,2,0,132,0,66,66,66.0,0.0,0,0,0,0,543209.8765432099,8230.45267489712,121.5,121.5,243.0,0.0,243.0,243.0,0.0,243.0,243.0,0,0,0,0,0,0,0,0,0,32,0,8230.45267489712,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017263215917.5,49338967.25,94,87,26319,171310,1897,66,279.98936170212767,362.72108429647375,20002,66,1969.0804597701149,3331.2190106587864,4005.5358069944195,3.6684999725039846,272590.97928176797,2248156.9125509392,30001277.75,0.0,19336731.0,207921.83870967742,517108.08853758435,3287635.5,203.5,49323877.25,573533.4563953489,3237030.788432771,30001655.25,310.5,49,47,0,0,3016,2760,1.9051878310241688,1.7633121414798156,66,20002,1091.8729281767955,2472.740294483682,6114444.563963248,1,2,0,96,179,0,0,0,1.0804597701149425,1091.8729281767955,279.98936170212767,1969.0804597701149,nan,nan,nan,nan,nan,nan,94,26319,87,171310,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017312556130.5,362.25,3,0,198,0,66,66,66.0,0.0,0,0,0,0,546583.850931677,8281.573498964803,120.75,91.74852405715673,222.25,0.0,362.25,181.125,41.125,222.25,140.0,0,0,0,0,0,0,0,0,0,64,0,8281.573498964803,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,1072,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017262534382.5,60040187.5,8,11,2420,5347,1824,66,302.5,576.5247175967393,2962,66,486.09090909090907,871.977007051474,129.36335350385107,0.31645470794041075,3160009.8684210526,10818410.664177202,47538141.5,0.0,47620819.75,6802974.25,16630066.348226586,47538141.5,631.25,60018300.25,6001830.025,14338027.445454566,47565071.5,142.75,2,5,0,0,264,328,0.13324408755385717,0.18321062038655359,66,2962,408.7894736842105,767.0496847248977,588365.218836565,1,2,0,7,17,0,0,0,0.7272727272727273,408.7894736842105,302.5,486.09090909090907,nan,nan,nan,nan,nan,nan,8,2420,11,5347,64240,26847,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017322614275.2,7309.75,1,1,66,66,66,66,66.0,0.0,66,66,66.0,0.0,18058.073121515783,273.6071685078149,3654.875,3654.875,7309.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,136.80358425390745,136.80358425390745,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,66.0,66.0,66.0,nan,nan,nan,nan,nan,nan,1,66,1,66,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017262894254.5,60088330.75,12,14,3486,5486,2035,66,290.5,555.4822979477684,2878,66,391.85714285714283,759.1601428216444,149.3135170841803,0.43269632681550235,2311089.644230769,5235849.156771482,15104333.75,0.0,47260528.0,4296411.636363637,6638909.832636941,15104638.0,327.25,60062639.5,4620203.038461538,6646409.834312851,15104638.0,175.0,3,5,0,0,392,424,0.19970599699177033,0.23299032982373205,66,2878,345.0769230769231,674.7548228845179,455294.0710059172,1,2,0,8,24,0,0,0,0.8571428571428571,345.0769230769231,290.5,391.85714285714283,nan,nan,nan,nan,nan,nan,12,3486,14,5486,64240,43586,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017262894609.5,60101980.0,12,14,3502,5460,2035,66,291.8333333333333,556.5274526522079,2922,66,390.0,769.7688892499766,149.11322389046086,0.4325980608292772,2311614.6153846155,5233605.660490733,15103639.5,0.0,47259200.5,4296290.954545454,6632995.255724624,15103945.5,243.0,60075428.75,4621186.826923077,6642610.84737831,15103889.0,298.0,3,5,0,0,392,424,0.1996606434596664,0.2329374173696108,66,2922,344.6923076923077,681.4735035895926,464406.1360946745,1,2,0,8,24,0,0,0,0.8571428571428571,344.6923076923077,291.8333333333333,390.0,nan,nan,nan,nan,nan,nan,12,3502,14,5460,64240,42840,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017323024048.2,15484.0,1,1,66,66,66,66,66.0,0.0,66,66,66.0,0.0,8524.928958925342,129.1655902867476,7742.0,7742.0,15484.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,64.5827951433738,64.5827951433738,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,66.0,66.0,66.0,nan,nan,nan,nan,nan,nan,1,66,1,66,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017323036241.2,10020.0,1,1,66,66,66,66,66.0,0.0,66,66,66.0,0.0,13173.652694610779,199.60079840319364,5010.0,5010.0,10020.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,99.80039920159682,99.80039920159682,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,66.0,66.0,66.0,nan,nan,nan,nan,nan,nan,1,66,1,66,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017262918029.0,60746062.25,27,29,5500,28196,1961,66,203.7037037037037,367.7373070866207,8188,66,972.2758620689655,1800.1398967963712,554.702621897109,0.9218704542449581,1084751.111607143,6374800.626617418,46474108.5,0.0,47236471.75,1816787.375,8931670.59130209,46474108.5,303.25,60724456.0,2168730.5714285714,8892564.910986617,46519546.25,279.25,11,17,0,0,872,904,0.4444732547252476,0.47739719951971044,66,8188,601.7142857142857,1375.0657869234283,1890805.9183673467,1,2,0,28,54,0,0,0,0.9310344827586207,601.7142857142857,203.7037037037037,972.2758620689655,nan,nan,nan,nan,nan,nan,27,5500,29,28196,64240,26847,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017323665148.2,628.75,3,0,198,0,66,66,66.0,0.0,0,0,0,0,314910.53677932406,4771.371769383698,209.58333333333334,154.13175280331507,366.25,0.0,628.75,314.375,51.875,366.25,262.5,0,0,0,0,0,0,0,0,0,64,0,4771.371769383698,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
